"Date","Price","Open","High","Low","Vol.","Change %"
"Mar 29, 2016","0.028300","0.027670","0.028800","0.026570","812.85K","2.28%"
"Mar 28, 2016","0.027670","0.024360","0.028140","0.024360","1.05M","13.59%"
"Mar 27, 2016","0.024360","0.026520","0.026700","0.023510","908.55K","-8.14%"
"Mar 26, 2016","0.026520","0.025580","0.026960","0.025310","447.81K","3.67%"
"Mar 25, 2016","0.025580","0.026810","0.027480","0.025080","647.28K","-4.59%"
"Mar 24, 2016","0.026810","0.029790","0.029960","0.025780","1.28M","-10.00%"
"Mar 23, 2016","0.029790","0.027000","0.029800","0.026800","857.69K","10.33%"
"Mar 22, 2016","0.027000","0.028880","0.028910","0.026600","955.66K","-6.51%"
"Mar 21, 2016","0.028880","0.024610","0.029160","0.024510","1.55M","17.35%"
"Mar 20, 2016","0.024610","0.025550","0.026600","0.023000","920.92K","-3.68%"
"Mar 19, 2016","0.025550","0.026290","0.027490","0.023800","1.41M","-2.81%"
"Mar 18, 2016","0.026290","0.026240","0.026780","0.020410","2.89M","0.19%"
"Mar 17, 2016","0.026240","0.030890","0.030890","0.024500","2.17M","-15.05%"
"Mar 16, 2016","0.030890","0.031040","0.033200","0.030290","921.25K","-0.48%"
"Mar 15, 2016","0.031040","0.030250","0.031780","0.028200","1.30M","2.61%"
"Mar 14, 2016","0.030250","0.036200","0.036790","0.026900","2.68M","-16.44%"
"Mar 13, 2016","0.036200","0.032610","0.037200","0.032300","1.74M","11.01%"
"Mar 12, 2016","0.032610","0.026740","0.033530","0.026200","2.33M","21.95%"
"Mar 11, 2016","0.026740","0.026920","0.027650","0.024540","1.20M","-0.67%"
"Mar 10, 2016","0.026920","0.028880","0.029800","0.026000","1.32M","-6.79%"
"Mar 09, 2016","0.028880","0.023510","0.029400","0.023300","1.40M","22.84%"
"Mar 08, 2016","0.023510","0.022710","0.024750","0.021220","1.37M","3.52%"
"Mar 07, 2016","0.022710","0.027350","0.028890","0.022220","2.00M","-16.97%"
"Mar 06, 2016","0.027350","0.027710","0.030000","0.022510","2.21M","-1.30%"
"Mar 05, 2016","0.027710","0.024570","0.031000","0.023630","3.08M","12.78%"
"Mar 04, 2016","0.024570","0.022650","0.024990","0.019800","2.12M","8.48%"
"Mar 03, 2016","0.022650","0.019800","0.023890","0.019610","2.60M","14.39%"
"Mar 02, 2016","0.019800","0.017570","0.020600","0.016990","2.33M","12.69%"
"Mar 01, 2016","0.017570","0.014450","0.018490","0.014370","1.85M","21.59%"
"Feb 29, 2016","0.014450","0.014890","0.015200","0.013800","628.26K","-2.96%"
"Feb 28, 2016","0.014890","0.014730","0.015620","0.014610","973.63K","1.09%"
"Feb 27, 2016","0.014730","0.013890","0.015150","0.013620","820.25K","6.05%"
"Feb 26, 2016","0.013890","0.013990","0.014750","0.013320","822.37K","-0.71%"
"Feb 25, 2016","0.013990","0.014580","0.015770","0.011460","2.24M","-4.05%"
"Feb 24, 2016","0.014580","0.013320","0.014870","0.012900","1.03M","9.46%"
"Feb 23, 2016","0.013320","0.012910","0.013850","0.012610","1.34M","2.78%"
"Feb 22, 2016","0.012960","0.010740","0.013060","0.010570","1.37M","20.67%"
"Feb 21, 2016","0.010740","0.009742","0.010800","0.009600","662.22K","10.24%"
"Feb 20, 2016","0.009742","0.010660","0.011400","0.009380","1.16M","-8.61%"
"Feb 19, 2016","0.010660","0.010300","0.011450","0.010050","776.38K","3.50%"
"Feb 18, 2016","0.010300","0.008852","0.012200","0.008000","2.39M","16.36%"
"Feb 17, 2016","0.008852","0.010700","0.011900","0.008252","2.24M","-17.27%"
"Feb 16, 2016","0.010700","0.013090","0.013650","0.009550","1.95M","-18.26%"
"Feb 15, 2016","0.013090","0.012630","0.014570","0.012350","1.45M","3.64%"
"Feb 14, 2016","0.012630","0.013420","0.014010","0.011020","1.31M","-5.89%"
"Feb 13, 2016","0.013420","0.014350","0.015200","0.010590","2.98M","-6.48%"
"Feb 12, 2016","0.014350","0.015950","0.017800","0.013210","2.07M","-10.03%"
"Feb 11, 2016","0.015950","0.011700","0.017420","0.011270","2.93M","36.32%"
"Feb 10, 2016","0.011700","0.009892","0.013000","0.009500","4.49M","18.28%"
"Feb 09, 2016","0.009892","0.008600","0.009999","0.008470","2.51M","15.02%"
"Feb 08, 2016","0.008600","0.007839","0.008741","0.007600","1.73M","9.71%"
"Feb 07, 2016","0.007839","0.006701","0.008250","0.006701","1.36M","16.98%"
"Feb 06, 2016","0.006701","0.006550","0.006800","0.006497","393.11K","2.31%"
"Feb 05, 2016","0.006550","0.006600","0.006735","0.006270","545.59K","-0.76%"
"Feb 04, 2016","0.006600","0.006781","0.006900","0.006410","772.72K","-2.67%"
"Feb 03, 2016","0.006781","0.006465","0.006860","0.006257","818.00K","4.89%"
"Feb 02, 2016","0.006465","0.005960","0.006549","0.005750","775.41K","8.47%"
"Feb 01, 2016","0.005960","0.006330","0.006359","0.005610","951.82K","-5.85%"
"Jan 31, 2016","0.006330","0.006437","0.006702","0.005729","1.53M","-1.66%"
"Jan 30, 2016","0.006437","0.006558","0.006910","0.006311","847.71K","-1.85%"
"Jan 29, 2016","0.006558","0.006640","0.007090","0.005900","1.65M","-1.23%"
"Jan 28, 2016","0.006640","0.006100","0.007050","0.005870","1.26M","8.85%"
"Jan 27, 2016","0.006100","0.005510","0.006640","0.005260","1.99M","10.71%"
"Jan 26, 2016","0.005510","0.006269","0.007321","0.004700","3.84M","-12.11%"
"Jan 25, 2016","0.006269","0.005261","0.006882","0.005151","2.59M","19.16%"
"Jan 24, 2016","0.005261","0.005210","0.005775","0.004860","2.75M","0.98%"
"Jan 23, 2016","0.005210","0.003895","0.005325","0.003891","2.34M","33.76%"
"Jan 22, 2016","0.003895","0.003783","0.003960","0.003700","557.91K","2.96%"
"Jan 21, 2016","0.003783","0.003702","0.003800","0.003541","504.91K","2.19%"
"Jan 20, 2016","0.003702","0.003619","0.003990","0.003520","1.10M","2.80%"
"Jan 19, 2016","0.003601","0.003635","0.003800","0.003361","982.74K","-0.94%"
"Jan 18, 2016","0.003635","0.003419","0.004000","0.003380","1.98M","6.32%"
"Jan 17, 2016","0.003419","0.003160","0.003429","0.003100","515.90K","8.20%"
"Jan 16, 2016","0.003160","0.003270","0.003549","0.003110","1.23M","-3.36%"
"Jan 15, 2016","0.003270","0.002729","0.003439","0.002701","2.02M","19.82%"
"Jan 14, 2016","0.002729","0.002622","0.002730","0.002536","269.25K","4.08%"
"Jan 13, 2016","0.002622","0.002581","0.002690","0.002490","390.35K","1.59%"
"Jan 12, 2016","0.002581","0.002334","0.002916","0.002334","1.35M","10.58%"
"Jan 11, 2016","0.002334","0.002227","0.002394","0.002217","485.73K","4.80%"
"Jan 10, 2016","0.002227","0.002189","0.002276","0.002180","163.05K","1.74%"
"Jan 09, 2016","0.002189","0.002170","0.002214","0.002154","69.06K","0.88%"
"Jan 08, 2016","0.002170","0.002077","0.002210","0.002035","194.06K","4.48%"
"Jan 07, 2016","0.002077","0.002222","0.002290","0.002051","308.04K","-6.53%"
"Jan 06, 2016","0.002222","0.002205","0.002241","0.002171","115.98K","0.77%"
"Jan 05, 2016","0.002205","0.002181","0.002250","0.002168","73.25K","1.10%"
"Jan 04, 2016","0.002181","0.002251","0.002261","0.002108","127.59K","-3.11%"
"Jan 03, 2016","0.002251","0.002151","0.002310","0.002150","147.06K","4.65%"
"Jan 02, 2016","0.002151","0.002152","0.002230","0.002146","99.63K","-0.05%"
"Jan 01, 2016","0.002152","0.002165","0.002210","0.002132","78.51K","-0.60%"
"Dec 31, 2015","0.002165","0.002137","0.002331","0.002105","332.23K","1.31%"
"Dec 30, 2015","0.002137","0.002021","0.002242","0.001990","311.13K","5.74%"
"Dec 29, 2015","0.002021","0.002000","0.002026","0.001964","63.69K","1.05%"
"Dec 28, 2015","0.002000","0.002013","0.002050","0.001960","83.02K","-0.65%"
"Dec 27, 2015","0.002013","0.002050","0.002070","0.002007","52.94K","-1.80%"
"Dec 26, 2015","0.002050","0.001910","0.002110","0.001903","194.27K","7.33%"
"Dec 25, 2015","0.001910","0.001880","0.001933","0.001879","45.14K","1.60%"
"Dec 24, 2015","0.001880","0.001910","0.001947","0.001859","152.11K","-1.57%"
"Dec 23, 2015","0.001910","0.001991","0.002023","0.001900","111.66K","-4.07%"
"Dec 22, 2015","0.001991","0.002041","0.002086","0.001968","194.05K","-2.45%"
"Dec 21, 2015","0.002041","0.002035","0.002120","0.001991","205.26K","0.29%"
"Dec 20, 2015","0.002035","0.001951","0.002185","0.001950","230.25K","4.31%"
"Dec 19, 2015","0.001951","0.001970","0.001992","0.001889","126.37K","-0.96%"
"Dec 18, 2015","0.001970","0.002068","0.002081","0.001960","169.71K","-4.74%"
"Dec 17, 2015","0.002068","0.002197","0.002210","0.001977","265.01K","-5.87%"
"Dec 16, 2015","0.002197","0.002199","0.002223","0.002150","106.94K","-0.09%"
"Dec 15, 2015","0.002199","0.002233","0.002291","0.002150","231.68K","-1.52%"
"Dec 14, 2015","0.002233","0.002196","0.002320","0.002181","209.90K","1.68%"
"Dec 13, 2015","0.002196","0.002250","0.002298","0.002130","146.99K","-2.40%"
"Dec 12, 2015","0.002250","0.002038","0.002450","0.002020","735.85K","10.40%"
"Dec 11, 2015","0.002038","0.002020","0.002172","0.001889","439.16K","0.89%"
"Dec 10, 2015","0.002020","0.001891","0.002096","0.001875","174.34K","6.82%"
"Dec 09, 2015","0.001891","0.002000","0.002024","0.001817","388.40K","-5.45%"
"Dec 08, 2015","0.002000","0.002015","0.002080","0.001964","203.30K","-0.74%"
"Dec 07, 2015","0.002015","0.002129","0.002194","0.001960","333.28K","-5.35%"
"Dec 06, 2015","0.002129","0.002200","0.002238","0.002075","295.16K","-3.23%"
"Dec 05, 2015","0.002200","0.002325","0.002340","0.002169","146.51K","-5.38%"
"Dec 04, 2015","0.002325","0.002280","0.002400","0.002200","202.74K","1.97%"
"Dec 03, 2015","0.002280","0.002290","0.002316","0.002110","310.10K","-0.44%"
"Dec 02, 2015","0.002290","0.002407","0.002506","0.002273","245.36K","-4.86%"
"Dec 01, 2015","0.002407","0.002318","0.002492","0.002281","246.43K","3.84%"
"Nov 30, 2015","0.002318","0.002340","0.002401","0.002220","507.21K","-0.94%"
"Nov 29, 2015","0.002340","0.002563","0.002576","0.002331","304.20K","-8.70%"
"Nov 28, 2015","0.002563","0.002410","0.002647","0.002410","248.08K","6.35%"
"Nov 27, 2015","0.002410","0.002490","0.002524","0.002331","198.03K","-3.21%"
"Nov 26, 2015","0.002490","0.002632","0.002693","0.002257","585.18K","-5.40%"
"Nov 25, 2015","0.002632","0.002870","0.002884","0.002593","469.77K","-8.29%"
"Nov 24, 2015","0.002870","0.002930","0.002974","0.002829","125.72K","-2.05%"
"Nov 23, 2015","0.002930","0.002978","0.003024","0.002832","228.09K","-1.61%"
"Nov 22, 2015","0.002978","0.003000","0.003056","0.002955","126.28K","-0.73%"
"Nov 21, 2015","0.003000","0.002892","0.003051","0.002836","217.06K","3.73%"
"Nov 20, 2015","0.002892","0.002934","0.002960","0.002800","263.85K","-1.43%"
"Nov 19, 2015","0.002934","0.002958","0.003040","0.002850","155.17K","-0.81%"
"Nov 18, 2015","0.002958","0.002980","0.003051","0.002830","383.37K","-0.74%"
"Nov 17, 2015","0.002980","0.002842","0.003110","0.002702","617.89K","4.86%"
"Nov 16, 2015","0.002842","0.002832","0.002980","0.002704","285.29K","0.35%"
"Nov 15, 2015","0.002832","0.002668","0.002880","0.002655","179.76K","6.15%"
"Nov 14, 2015","0.002668","0.002670","0.002730","0.002620","120.45K","-0.07%"
"Nov 13, 2015","0.002670","0.002700","0.002749","0.002550","312.52K","-1.11%"
"Nov 12, 2015","0.002700","0.002579","0.002800","0.002345","510.02K","4.69%"
"Nov 11, 2015","0.002579","0.002726","0.002805","0.002225","709.71K","-5.39%"
"Nov 10, 2015","0.002726","0.002621","0.002849","0.002546","408.31K","4.01%"
"Nov 09, 2015","0.002621","0.002750","0.003050","0.002420","1.18M","-4.69%"
"Nov 08, 2015","0.002750","0.002380","0.002775","0.002349","480.17K","15.55%"
"Nov 07, 2015","0.002380","0.002494","0.002520","0.002184","439.55K","-4.57%"
"Nov 06, 2015","0.002494","0.002321","0.002680","0.002222","643.26K","7.45%"
"Nov 05, 2015","0.002321","0.002170","0.002580","0.002050","937.01K","6.96%"
"Nov 04, 2015","0.002170","0.002504","0.002549","0.001370","2.60M","-13.34%"
"Nov 03, 2015","0.002504","0.002681","0.002879","0.002234","1.17M","-6.60%"
"Nov 02, 2015","0.002681","0.003245","0.003360","0.002611","603.18K","-17.38%"
"Nov 01, 2015","0.003245","0.002870","0.003318","0.002824","332.32K","13.07%"
"Oct 31, 2015","0.002870","0.003179","0.003264","0.002800","420.80K","-9.72%"
"Oct 30, 2015","0.003179","0.003716","0.004100","0.002860","1.39M","-14.45%"
"Oct 29, 2015","0.003716","0.003332","0.003940","0.003071","1.10M","11.52%"
"Oct 28, 2015","0.003332","0.002983","0.003650","0.002635","1.40M","11.70%"
"Oct 27, 2015","0.002983","0.002608","0.003120","0.002461","1.33M","14.38%"
"Oct 26, 2015","0.002608","0.002262","0.002700","0.002100","1.04M","15.30%"
"Oct 25, 2015","0.002262","0.002033","0.002381","0.001940","565.70K","11.26%"
"Oct 24, 2015","0.002033","0.001879","0.002092","0.001860","251.09K","8.20%"
"Oct 23, 2015","0.001879","0.002148","0.002325","0.001805","1.15M","-12.52%"
"Oct 22, 2015","0.002148","0.001667","0.002341","0.001557","1.01M","28.85%"
"Oct 21, 2015","0.001667","0.001613","0.001854","0.001550","781.98K","3.35%"
"Oct 20, 2015","0.001613","0.001858","0.001914","0.001587","506.80K","-13.19%"
"Oct 19, 2015","0.001858","0.001992","0.001999","0.001820","235.98K","-6.73%"
"Oct 18, 2015","0.001992","0.002035","0.002070","0.001934","116.33K","-2.11%"
"Oct 17, 2015","0.002035","0.002023","0.002117","0.001950","281.40K","0.59%"
"Oct 16, 2015","0.002023","0.002200","0.002253","0.001979","244.98K","-8.05%"
"Oct 15, 2015","0.002200","0.002030","0.002278","0.002025","400.64K","8.37%"
"Oct 14, 2015","0.002030","0.002424","0.002475","0.001879","999.03K","-16.25%"
"Oct 13, 2015","0.002424","0.002571","0.002585","0.002390","270.45K","-5.72%"
"Oct 12, 2015","0.002571","0.002568","0.002679","0.002533","77.12K","0.12%"
"Oct 11, 2015","0.002568","0.002549","0.002615","0.002510","80.08K","0.75%"
"Oct 10, 2015","0.002549","0.002654","0.002691","0.002537","101.62K","-3.96%"
"Oct 09, 2015","0.002654","0.002572","0.002880","0.002566","317.47K","3.19%"
"Oct 08, 2015","0.002572","0.002529","0.002679","0.002411","239.41K","1.70%"
"Oct 07, 2015","0.002529","0.002670","0.002739","0.002450","177.98K","-5.28%"
"Oct 06, 2015","0.002670","0.002614","0.002691","0.002432","231.36K","2.14%"
"Oct 05, 2015","0.002614","0.002805","0.002890","0.002613","140.46K","-6.81%"
"Oct 04, 2015","0.002805","0.002866","0.002931","0.002780","62.14K","-2.13%"
"Oct 03, 2015","0.002866","0.002855","0.002989","0.002816","103.78K","0.39%"
"Oct 02, 2015","0.002855","0.002899","0.002930","0.002740","197.20K","-1.52%"
"Oct 01, 2015","0.002899","0.003035","0.003140","0.002780","309.37K","-4.48%"
"Sep 30, 2015","0.003035","0.002799","0.003200","0.002650","540.31K","8.43%"
"Sep 29, 2015","0.002799","0.002432","0.002979","0.002332","917.28K","15.09%"
"Sep 28, 2015","0.002432","0.003123","0.003150","0.002303","1.29M","-22.13%"
"Sep 27, 2015","0.003123","0.003320","0.003435","0.003101","212.75K","-5.93%"
"Sep 26, 2015","0.003320","0.003159","0.003370","0.003001","325.46K","5.10%"
"Sep 25, 2015","0.003159","0.003455","0.003531","0.003040","490.03K","-8.57%"
"Sep 24, 2015","0.003455","0.003900","0.003967","0.003410","426.12K","-11.41%"
"Sep 23, 2015","0.003900","0.003888","0.004000","0.003861","75.75K","0.31%"
"Sep 22, 2015","0.003888","0.003990","0.004185","0.003769","138.14K","-2.56%"
"Sep 21, 2015","0.003990","0.004062","0.004210","0.003870","207.49K","-1.77%"
"Sep 20, 2015","0.004062","0.003811","0.004099","0.003758","231.21K","6.59%"
"Sep 19, 2015","0.003811","0.003661","0.003970","0.003580","171.53K","4.10%"
"Sep 18, 2015","0.003661","0.003798","0.003870","0.003535","269.81K","-3.61%"
"Sep 17, 2015","0.003798","0.003949","0.003967","0.003512","510.27K","-3.82%"
"Sep 16, 2015","0.003949","0.004101","0.004126","0.003900","240.13K","-3.71%"
"Sep 15, 2015","0.004101","0.003790","0.004333","0.003760","362.07K","8.21%"
"Sep 14, 2015","0.003790","0.004050","0.004165","0.003750","434.04K","-6.42%"
"Sep 13, 2015","0.004050","0.004403","0.004473","0.003886","292.54K","-8.02%"
"Sep 12, 2015","0.004403","0.004050","0.004730","0.004000","389.89K","8.72%"
"Sep 11, 2015","0.004050","0.004875","0.004928","0.003710","1.26M","-16.92%"
"Sep 10, 2015","0.004875","0.005085","0.005105","0.004750","256.97K","-4.13%"
"Sep 09, 2015","0.005085","0.005069","0.005289","0.005003","156.82K","0.32%"
"Sep 08, 2015","0.005069","0.005173","0.005249","0.005045","139.50K","-2.01%"
"Sep 07, 2015","0.005173","0.005420","0.005489","0.005109","216.44K","-4.56%"
"Sep 06, 2015","0.005420","0.005650","0.005740","0.005369","151.41K","-4.07%"
"Sep 05, 2015","0.005650","0.005510","0.005730","0.005500","121.58K","2.54%"
"Sep 04, 2015","0.005510","0.005554","0.005732","0.005355","214.00K","-0.79%"
"Sep 03, 2015","0.005554","0.005638","0.005739","0.005204","336.65K","-1.49%"
"Sep 02, 2015","0.005638","0.005941","0.005968","0.005459","370.26K","-5.10%"
"Sep 01, 2015","0.005941","0.005900","0.006140","0.005817","318.78K","0.69%"
"Aug 31, 2015","0.005900","0.005820","0.006350","0.005226","645.59K","1.37%"
"Aug 30, 2015","0.005820","0.005160","0.006051","0.005065","594.93K","12.79%"
"Aug 29, 2015","0.005160","0.005072","0.005188","0.005000","182.68K","1.74%"
"Aug 28, 2015","0.005072","0.005091","0.005230","0.005010","196.64K","-0.37%"
"Aug 27, 2015","0.005091","0.005150","0.005275","0.004984","273.45K","-1.15%"
"Aug 26, 2015","0.005150","0.005299","0.005350","0.004773","498.77K","-2.81%"
"Aug 25, 2015","0.005299","0.005900","0.005942","0.005000","618.62K","-10.19%"
"Aug 24, 2015","0.005900","0.005970","0.006145","0.005770","318.47K","-1.17%"
"Aug 23, 2015","0.005970","0.006060","0.006358","0.005599","744.28K","-1.49%"
"Aug 22, 2015","0.006060","0.006070","0.006490","0.005805","366.14K","-0.16%"
"Aug 21, 2015","0.006070","0.006300","0.006777","0.005711","900.34K","-3.65%"
"Aug 20, 2015","0.006300","0.005587","0.006570","0.005228","1.23M","12.76%"
"Aug 19, 2015","0.005587","0.005188","0.005700","0.005005","700.35K","7.69%"
"Aug 18, 2015","0.005188","0.004649","0.005372","0.004251","888.79K","11.59%"
"Aug 17, 2015","0.004649","0.005551","0.006210","0.004395","810.99K","-16.38%"
"Aug 16, 2015","0.005560","0.006300","0.006559","0.004150","1.48M","-11.75%"
"Aug 15, 2015","0.006300","0.006890","0.007205","0.005700","748.30K","-8.56%"
"Aug 14, 2015","0.006890","0.006810","0.008888","0.006500","1.53M","1.17%"
"Aug 13, 2015","0.006810","0.004670","0.007999","0.004010","1.36M","45.82%"
"Aug 12, 2015","0.004670","0.004000","0.004882","0.002910","1.13M","16.75%"
"Aug 11, 2015","0.004000","0.002603","0.004400","0.002414","905.28K","53.67%"
"Aug 10, 2015","0.002603","0.002702","0.002902","0.002200","292.05K","-3.66%"
"Aug 09, 2015","0.002702","0.003490","0.004100","0.002400","301.92K","-22.58%"
